,0,1,2
06-05-2019,0.777062801,0.131821121,3.148205664
07-05-2019,0.682276723,0.13204902,3.157918163
08-05-2019,0.750421611,0.133300361,2.730675284
09-05-2019,0.667212648,0.133969108,2.627471404
10-05-2019,0.475303279,0.133280646,3.241280811
11-05-2019,0.588913571,0.134084315,3.460509159
12-05-2019,0.43614817,0.133002528,2.917237791
13-05-2019,0.796356147,0.133568274,2.800066124
14-05-2019,0.601493324,0.132097766,2.513290037
15-05-2019,0.763743581,0.133217668,3.49803451
16-05-2019,0.470690808,0.132560582,2.225397585
17-05-2019,0.582593643,0.133861518,2.405471
18-05-2019,0.806506662,0.13230905,2.675553932
19-05-2019,0.715549715,0.134224704,3.203583156
20-05-2019,0.533445343,0.132793951,2.650723151
21-05-2019,0.711751647,0.131855402,3.663103614
22-05-2019,0.661195664,0.133679604,3.029631951
23-05-2019,0.51637334,0.133212011,2.747499997
24-05-2019,0.529150759,0.133761565,2.698832054
25-05-2019,0.489331071,0.133298426,2.948271881
26-05-2019,0.625183034,0.132461418,3.299073854
27-05-2019,0.57686555,0.133366846,2.579351692
28-05-2019,0.665649982,0.133371495,2.489287526
29-05-2019,0.583247335,0.134056014,3.24491223
30-05-2019,0.589369149,0.13360904,2.829149875
31-05-2019,0.611741693,0.133498254,2.906405048
01-06-2019,0.716711762,0.13391624,2.897333431
02-06-2019,0.634811341,0.133811712,3.049060467
03-06-2019,0.508058237,0.13421378,2.913262712
04-06-2019,0.533116407,0.134069626,3.14761824
05-06-2019,0.586625965,0.133470632,3.236667073
06-06-2019,0.564100762,0.133393614,2.616317154
07-06-2019,0.798007518,0.133691632,3.066758881
08-06-2019,0.498804022,0.133358119,2.984445211
09-06-2019,0.625966584,0.133169131,3.559383455
10-06-2019,0.685888979,0.133150776,3.777672308
11-06-2019,0.635136086,0.132856404,2.446250171
12-06-2019,0.606103634,0.13346573,2.907113314
13-06-2019,0.589708596,0.132474732,3.578040838
14-06-2019,0.571303268,0.133067075,3.118727914
15-06-2019,0.495506919,0.133119906,3.703428106
16-06-2019,0.760366724,0.135609104,3.045518245
17-06-2019,0.494953199,0.132056431,2.294473634
18-06-2019,0.626483256,0.133757536,2.646579855
19-06-2019,0.742044008,0.135327056,2.564158354
20-06-2019,0.560858718,0.13347606,3.476278808
21-06-2019,0.637446163,0.134874642,2.698802341
22-06-2019,0.666083299,0.134342241,2.888145946
23-06-2019,0.608645331,0.132483234,3.336271221
24-06-2019,0.726720416,0.1322358,3.229080166
25-06-2019,0.751835126,0.133236097,2.807047093
26-06-2019,0.709333188,0.13392644,3.083782421
27-06-2019,0.555616591,0.134118134,2.691656897
28-06-2019,0.539831033,0.132128776,2.497563432
29-06-2019,0.651278327,0.132638092,3.015724926
30-06-2019,0.684408945,0.133575263,2.852324532
01-07-2019,0.667156022,0.133542983,3.092637217
02-07-2019,0.486451183,0.132860073,2.574136781
03-07-2019,0.767465457,0.133008658,3.834336862
04-07-2019,0.528051338,0.132491526,2.264295757
05-07-2019,0.677437598,0.131777212,3.035426178
06-07-2019,0.746021562,0.134327527,3.000129675
07-07-2019,0.763868165,0.133230624,2.732104602
08-07-2019,0.75310328,0.132972684,2.91789253
09-07-2019,0.618087888,0.13351285,3.325522596
10-07-2019,0.517256137,0.132980151,3.173405928
11-07-2019,0.557558218,0.134607876,3.261324769
12-07-2019,0.863962483,0.135538769,2.973319025
13-07-2019,0.619874261,0.133478058,2.614661949
14-07-2019,0.567298768,0.132563076,2.542186022
15-07-2019,0.966519677,0.135649434,3.332118584
16-07-2019,0.714455595,0.134205445,3.494642109
17-07-2019,0.619822281,0.135758673,3.6535419
18-07-2019,0.74914786,0.135632875,3.221932738
19-07-2019,0.598120313,0.133826343,4.050024728
20-07-2019,0.663200301,0.134255489,3.053878866
21-07-2019,0.628486047,0.134056009,3.535835525
22-07-2019,0.701507595,0.135427938,3.463096364
23-07-2019,0.539787655,0.134123519,2.877944176
24-07-2019,0.491162632,0.134309849,2.836724199
25-07-2019,0.744181982,0.135505313,3.276624295
26-07-2019,0.407180921,0.133224776,2.807285634
27-07-2019,0.648838284,0.134590105,3.536664148
28-07-2019,0.548469524,0.133952144,3.575903946
29-07-2019,0.518831382,0.134278913,2.76290589
30-07-2019,0.795773856,0.133466156,3.236775626
31-07-2019,0.82810278,0.135429203,3.012644173
01-08-2019,0.908609962,0.13475576,3.116749894
02-08-2019,0.545162205,0.131897123,2.683909954
03-08-2019,0.645897931,0.134404803,2.685915919
04-08-2019,0.707125633,0.132956945,4.775982174
05-08-2019,0.695198451,0.13409342,2.915877604
06-08-2019,0.55429855,0.135127252,2.745560157
07-08-2019,0.759798082,0.134821187,3.241330313
08-08-2019,0.651274165,0.13542231,3.13833076
09-08-2019,0.586597581,0.134591458,2.919947558
10-08-2019,0.635014489,0.134520243,3.211412582
11-08-2019,0.769371195,0.135205661,2.995436705
12-08-2019,0.650851777,0.135009678,3.777506969
13-08-2019,0.635995221,0.134272916,3.671626521
14-08-2019,0.714629501,0.134610546,4.137863025
15-08-2019,0.545409229,0.133280834,3.113726005
16-08-2019,0.848308527,0.136172299,3.671818744
17-08-2019,0.860158901,0.134142177,3.272647039
18-08-2019,0.708833322,0.135390231,2.4891013
