,0,1,2
22-09-2020,3.203740015,0.142330577,4.377133959
23-09-2020,2.043620587,0.141279121,4.459257658
24-09-2020,1.723905844,0.140800908,2.982935305
25-09-2020,2.228006258,0.14183439,4.216184795
26-09-2020,2.553703867,0.141464807,4.919951577
27-09-2020,1.960508977,0.134230072,4.983980046
28-09-2020,2.727047778,0.132402572,4.720452095
29-09-2020,2.288588845,0.142541383,4.125117813
30-09-2020,2.394254992,0.142992099,3.531663666
01-10-2020,1.618603078,0.141714784,3.309464168
02-10-2020,2.320042663,0.143772727,3.310780899
03-10-2020,2.526417982,0.142519372,3.543377937
04-10-2020,2.10832963,0.14097941,2.979158453
05-10-2020,2.362304508,0.142958468,3.931211685
06-10-2020,2.561668356,0.141235693,4.198655357
07-10-2020,3.166414703,0.142181902,5.028769425
08-10-2020,2.741616613,0.143037727,4.746999363
09-10-2020,3.398884613,0.143091176,4.353867358
10-10-2020,2.393446364,0.141993852,4.521322509
11-10-2020,3.060002309,0.143342718,4.85549603
12-10-2020,1.71739579,0.142127956,3.180232882
13-10-2020,2.281462299,0.142263534,3.739538752
14-10-2020,3.058831838,0.142893738,4.289901083
15-10-2020,2.344482094,0.144359691,3.366590737
16-10-2020,2.337250193,0.143406624,3.674865129
17-10-2020,2.417109465,0.142730506,4.056595995
18-10-2020,2.838874985,0.143839245,4.039231434
19-10-2020,2.634933882,0.142477222,4.162068802
20-10-2020,2.222151951,0.141522563,3.434081387
21-10-2020,2.821986758,0.143328524,4.360611443
22-10-2020,2.668401478,0.142241505,4.8579351
23-10-2020,2.430708385,0.142656433,4.297037211
24-10-2020,3.141300842,0.143473275,5.018356191
25-10-2020,2.054920047,0.142275212,3.809518139
26-10-2020,2.210013915,0.140778624,3.523262157
27-10-2020,1.389435392,0.141179748,3.336172547
28-10-2020,1.344322616,0.140979679,3.340907035
29-10-2020,1.246668955,0.141471948,2.516399936
30-10-2020,1.663331509,0.141810629,2.975799505
31-10-2020,1.421683211,0.140701065,3.07033924
01-11-2020,1.447432825,0.140001486,3.01425371
02-11-2020,1.150722834,0.14039715,2.257880594
03-11-2020,1.203102671,0.13947388,3.083014545
04-11-2020,1.247150849,0.141013061,3.205376851
05-11-2020,1.462245594,0.140338355,2.871631207
06-11-2020,1.534496828,0.14064922,3.227888502
07-11-2020,1.141216752,0.139542084,3.081507658
08-11-2020,1.482302915,0.140944074,2.70319986
09-11-2020,1.428924994,0.140222025,4.072113507
10-11-2020,1.157877156,0.140380293,2.607203556
11-11-2020,1.583395515,0.140424531,3.339872285
12-11-2020,1.205274036,0.140489942,3.110542965
13-11-2020,1.448043288,0.140249182,3.222835188
