,0,1,2
06-05-2019,0.790249909,0.10902049,2.283974329
07-05-2019,1.23470263,0.108899506,3.452724565
08-05-2019,0.924708311,0.110319206,2.36586184
09-05-2019,0.652666958,0.111037153,1.783186932
10-05-2019,0.635575511,0.110190306,1.95116983
11-05-2019,0.687222693,0.120046297,1.324488999
12-05-2019,0.614169972,0.066147744,5.019067655
13-05-2019,0.868310712,0.11574464,1.667463821
14-05-2019,0.807403425,0.082906876,2.882752449
15-05-2019,0.957007516,0.099495817,2.874492714
16-05-2019,0.756159137,0.129156809,1.757553482
17-05-2019,0.80805271,0.097499734,2.676930378
18-05-2019,0.788478941,0.109272176,2.260410729
19-05-2019,0.675741704,0.108383841,2.075955225
20-05-2019,0.968683252,0.108962233,2.845022459
21-05-2019,0.780614726,0.109817916,2.221859675
22-05-2019,0.786083595,0.110689562,2.231466056
23-05-2019,0.92088476,0.112085526,2.783588663
24-05-2019,0.818966021,0.110155776,2.351215797
25-05-2019,0.653239376,0.062242241,4.353956361
26-05-2019,0.83685236,0.110900638,1.87555278
27-05-2019,1.109422964,0.110810721,2.201952997
28-05-2019,0.880109581,0.107780017,2.291704967
29-05-2019,1.171989301,0.146421993,2.451817469
30-05-2019,1.358688442,0.237261012,0.741799077
31-05-2019,1.343884593,0.103741351,3.036397716
01-06-2019,0.838101306,0.11047338,2.516443334
02-06-2019,0.971414911,0.112374998,2.215795367
03-06-2019,1.087157791,0.109482855,2.228659458
04-06-2019,0.863626848,0.111791841,2.773010956
05-06-2019,1.862694339,0.111679842,4.656167037
06-06-2019,1.405139154,0.111423072,3.132205874
07-06-2019,1.465896154,0.110876529,3.481349954
08-06-2019,1.186522865,0.117092682,2.143601086
09-06-2019,1.099289234,0.1124074,2.80230662
10-06-2019,1.279937785,0.107120848,2.753899042
11-06-2019,1.344676543,0.090010224,3.610700934
12-06-2019,1.035154895,0.110620029,2.495027364
13-06-2019,1.056304893,0.110240492,2.213342804
14-06-2019,1.252605064,0.105470028,2.98663049
15-06-2019,1.18630632,0.111075911,2.772878461
16-06-2019,1.231910244,0.073740501,4.93622899
17-06-2019,0.80017929,0.108258329,1.755061268
18-06-2019,1.552408435,0.110043159,2.526281536
19-06-2019,0.953528417,0.110077925,2.153020228
20-06-2019,0.869816691,0.116535264,1.759124173
21-06-2019,0.902659742,0.110466715,2.036812628
22-06-2019,0.954627449,0.107382674,2.616809476
23-06-2019,0.612675722,0.112365851,1.851096209
24-06-2019,1.016093436,0.11241998,2.588507853
25-06-2019,0.722179095,0.112703782,2.058493472
26-06-2019,0.69959081,0.112485575,2.275847374
27-06-2019,0.699155363,0.11233936,1.976155105
28-06-2019,0.691778265,0.110591913,2.341943396
29-06-2019,0.918633371,0.112501799,2.497737835
30-06-2019,0.678184896,0.111347036,2.173385197
01-07-2019,0.73850146,0.112590041,2.10498191
02-07-2019,0.474994678,0.112786196,1.906261652
03-07-2019,0.760581965,0.113480507,2.793431291
04-07-2019,0.732697688,0.112965779,2.39895658
05-07-2019,0.660407636,0.112610228,2.317729085
06-07-2019,0.626186121,0.112703719,2.271442347
07-07-2019,0.714446226,0.112485192,2.25807501
08-07-2019,0.75645844,0.112983029,2.248125247
09-07-2019,0.628533994,0.113028429,2.247222244
10-07-2019,0.662668692,0.113924579,2.738653969
11-07-2019,0.631329401,0.113511699,2.28170314
12-07-2019,0.656905066,0.114067089,2.095258177
13-07-2019,0.658342172,0.114420826,1.922726898
14-07-2019,0.659393365,0.113485953,1.982624225
15-07-2019,0.775838784,0.113752926,2.338401396
16-07-2019,0.734199436,0.113566014,1.849144765
17-07-2019,0.596837304,0.114212478,1.55849871
18-07-2019,0.56688309,0.113751422,2.101072633
19-07-2019,1.224310458,0.114449211,3.460050056
20-07-2019,0.854198709,0.113815223,2.618278928
21-07-2019,0.869616601,0.11343452,2.256808589
22-07-2019,0.976958416,0.114557062,2.837014098
23-07-2019,0.867274592,0.114258739,2.24052885
24-07-2019,0.80731957,0.114862461,2.359343492
25-07-2019,0.818777976,0.114209342,2.267765453
26-07-2019,0.760607623,0.113400977,2.001746418
27-07-2019,0.9427026,0.115020787,2.82557622
28-07-2019,0.840605142,0.114645475,2.154467935
29-07-2019,0.722924993,0.114593836,2.233977055
30-07-2019,0.808828457,0.114724723,1.917633744
31-07-2019,0.66711606,0.113801076,1.713516311
01-08-2019,0.753266774,0.11397356,2.3163267
02-08-2019,1.069210873,0.111941467,2.724638214
03-08-2019,0.537730741,0.115004621,2.252083423
04-08-2019,0.679550093,0.119531846,2.041297011
05-08-2019,1.008930642,0.11318248,2.783116251
06-08-2019,0.710783157,0.114297705,3.009684226
07-08-2019,0.612944135,0.114190893,2.285646372
08-08-2019,0.751089042,0.11515984,2.144844933
09-08-2019,0.742049659,0.114419198,2.001412381
10-08-2019,0.865348483,0.114495676,2.541580707
11-08-2019,1.10812297,0.114960493,2.400824787
12-08-2019,1.024290337,0.114513403,2.916689148
13-08-2019,0.843132982,0.11412771,2.628634186
14-08-2019,0.670908438,0.114705985,2.188203162
15-08-2019,0.531281207,0.113928693,1.737929175
16-08-2019,0.746845285,0.113920672,2.67730162
17-08-2019,0.855220311,0.113497933,2.405330147
18-08-2019,0.806309746,0.113258693,2.004261173
19-08-2019,1.090880954,0.112188011,2.611687269
20-08-2019,0.697609602,0.11342504,2.063036526
21-08-2019,0.62178449,0.125879295,2.113135447
22-08-2019,0.600923918,0.111470376,2.781007928
23-08-2019,0.771249788,0.112890514,2.0285141
24-08-2019,0.792321626,0.112429808,2.196926274
25-08-2019,0.792254503,0.111977527,3.268512976
26-08-2019,0.878561838,0.112440553,2.0010574
27-08-2019,1.125022022,0.112505169,2.710986562
28-08-2019,0.912296536,0.112508565,3.901925141
29-08-2019,0.722208388,0.112173675,1.916670742
30-08-2019,0.586760915,0.111536498,1.730375297
31-08-2019,0.636075154,0.112385832,1.824073336
01-09-2019,0.553181392,0.11260194,2.07811695
02-09-2019,0.70991699,0.112809417,1.772901634
03-09-2019,0.939247693,0.113028251,2.742677136
04-09-2019,0.861427912,0.112154191,2.006166664
05-09-2019,0.881507757,0.111362566,2.631045698
06-09-2019,0.613056002,0.111327716,1.706672937
07-09-2019,0.624844438,0.111314416,2.174022087
08-09-2019,0.687010914,0.111734262,1.986856998
09-09-2019,0.71136783,0.111742977,2.138836868
10-09-2019,0.702461366,0.112415575,1.930337502
11-09-2019,0.739423451,0.112070039,2.159363922
12-09-2019,0.940936918,0.11102048,1.891542887
13-09-2019,0.739847865,0.111929919,2.01018639
14-09-2019,0.714087557,0.110716109,2.185770456
15-09-2019,0.619220533,0.111873732,1.591079488
16-09-2019,0.774742102,0.11192759,2.331864726
17-09-2019,0.625411017,0.111786597,2.907325292
18-09-2019,0.918811244,0.112163964,2.416105763
19-09-2019,0.8523742,0.111943304,2.599530214
20-09-2019,0.612875097,0.111591333,1.792253889
21-09-2019,0.744554915,0.112244165,1.888739613
22-09-2019,0.812458701,0.111270252,2.480447328
23-09-2019,0.61040192,0.111984513,1.919908328
24-09-2019,0.741287328,0.111137666,2.222468834
25-09-2019,0.774555548,0.112203674,2.807394698
26-09-2019,0.772560164,0.111708119,2.229023295
27-09-2019,0.883802607,0.111490635,2.915043041
28-09-2019,0.760652148,0.112130233,1.872822295
29-09-2019,0.652254431,0.112362791,1.655352265
30-09-2019,0.801802132,0.112085407,2.979870518
01-10-2019,0.759555961,0.112564367,2.540768524
02-10-2019,0.830282634,0.112503097,2.319936131
03-10-2019,0.789754744,0.112209002,2.629022578
04-10-2019,0.588227718,0.11193031,2.376478732
05-10-2019,0.48246673,0.112156477,1.827803485
06-10-2019,0.765650449,0.112926762,2.638878453
07-10-2019,1.135994897,0.113043821,2.414992673
08-10-2019,1.024030967,0.111893937,2.77048077
09-10-2019,1.198207387,0.133989385,1.746406995
10-10-2019,1.107728232,0.133172452,1.997410102
11-10-2019,0.754909437,0.133905294,1.807247436
12-10-2019,0.74192832,0.132711415,1.876251567
13-10-2019,1.062707753,0.134159135,1.982720003
14-10-2019,0.998497539,0.134780486,1.936482114
15-10-2019,1.020917256,0.133501275,2.539301584
16-10-2019,1.194208621,0.134127109,2.147216928
17-10-2019,1.255558865,0.134502696,2.453482428
18-10-2019,1.120515368,0.134802296,1.958423612
19-10-2019,1.199449034,0.133451596,2.652647186
20-10-2019,1.240726648,0.135298647,2.291227649
21-10-2019,0.904167027,0.133388691,1.881718736
22-10-2019,0.829556558,0.130773751,2.485208218
23-10-2019,0.973736582,0.133869366,2.367980138
24-10-2019,1.086795958,0.133912021,2.098392647
25-10-2019,0.893701938,0.133491356,2.082531845
26-10-2019,1.154528939,0.135035429,2.154990009
27-10-2019,0.998261457,0.132950136,2.128617607
28-10-2019,1.07403018,0.134633938,2.465945841
29-10-2019,1.039040284,0.134949514,1.993338036
30-10-2019,1.241797579,0.135105234,2.671991233
31-10-2019,1.073138137,0.134463509,1.926173142
01-11-2019,0.936339972,0.134709789,2.286396577
02-11-2019,1.025369254,0.134788752,1.6470217
03-11-2019,0.77405443,0.133596694,1.826392505
04-11-2019,1.189245452,0.135802954,2.334264401
05-11-2019,1.102818633,0.133803127,2.406520734
06-11-2019,1.252193142,0.133876214,2.300632726
07-11-2019,0.792274057,0.135724111,1.760925152
08-11-2019,0.888868784,0.133478392,2.157652596
09-11-2019,1.082406492,0.134849742,2.335933284
10-11-2019,0.885784803,0.135521947,2.339104537
11-11-2019,1.311433463,0.134815972,2.29943082
12-11-2019,0.858177162,0.134510512,1.940368792
13-11-2019,0.991065511,0.13506686,1.806512722
14-11-2019,1.07435366,0.134142656,2.094784824
15-11-2019,1.003137996,0.135567874,2.44895779
16-11-2019,0.941117102,0.134833768,1.772552997
17-11-2019,0.962502272,0.13575677,2.084610588
18-11-2019,1.243068794,0.135013263,2.007210209
19-11-2019,1.146929185,0.135983762,2.353222149
20-11-2019,0.96971778,0.135610983,2.212210198
21-11-2019,1.156135406,0.135440969,1.963955238
22-11-2019,0.920954994,0.135818945,1.818597542
23-11-2019,0.982912905,0.135496357,1.948391873
24-11-2019,0.81367955,0.134906339,1.593698272
25-11-2019,1.112258666,0.13579071,1.870525609
26-11-2019,0.883078439,0.13531883,2.054407356
27-11-2019,0.795096339,0.135240942,1.96686
28-11-2019,0.777843698,0.135577223,1.548932744
29-11-2019,1.711146091,0.13699343,3.299428293
30-11-2019,0.933164165,0.135048981,1.932632133
01-12-2019,1.110352754,0.135492197,1.712275731
02-12-2019,1.23431615,0.135653539,2.771766988
03-12-2019,1.151575067,0.136058832,2.102031868
04-12-2019,1.107726176,0.135011766,1.844283705
05-12-2019,0.912020953,0.134498243,2.163597041
06-12-2019,1.364434277,0.135491722,1.800848022
07-12-2019,1.276998374,0.136820576,2.338829501
08-12-2019,1.062938986,0.134958622,2.082119657
09-12-2019,0.931818485,0.134552092,2.014089826
10-12-2019,1.037746,0.135872835,1.795796778
11-12-2019,1.120783299,0.134736598,1.937112888
12-12-2019,1.070095578,0.135074612,1.806409035
13-12-2019,1.323448144,0.135767374,1.996061295
14-12-2019,1.375884331,0.135555954,3.238515081
15-12-2019,1.050608094,0.136171904,3.062305727
16-12-2019,1.227262073,0.137234297,2.025732677
17-12-2019,0.948050442,0.135351448,2.401156437
18-12-2019,0.836902165,0.134902739,1.77164675
19-12-2019,0.99449068,0.137280728,2.083322279
20-12-2019,1.365434434,0.135826535,2.878671686
21-12-2019,1.175052143,0.135363368,2.504370304
22-12-2019,0.937368479,0.136460374,2.183784132
23-12-2019,0.939823547,0.134518389,1.940255178
24-12-2019,1.298907969,0.135415954,2.178473002
25-12-2019,0.79839373,0.136584405,1.786441138
26-12-2019,1.002010804,0.135438522,2.111659197
27-12-2019,1.710195236,0.137650087,3.174716492
28-12-2019,1.464962042,0.137388576,2.256373919
29-12-2019,1.288937168,0.137801688,1.894026145
30-12-2019,1.69068885,0.137278053,2.097931848
31-12-2019,1.604437276,0.137363326,3.574462092
01-01-2020,1.651294304,0.137978255,2.014810239
02-01-2020,1.732298526,0.138385526,2.16785678
03-01-2020,1.474040945,0.137933125,1.805222635
04-01-2020,1.972889301,0.138451644,2.715749617
05-01-2020,1.973778288,0.138249242,2.133827247
06-01-2020,1.497566582,0.137692967,2.00445968
07-01-2020,1.401262814,0.13735639,2.147697679
08-01-2020,1.53368634,0.137634527,2.499372855
09-01-2020,1.750594536,0.137850815,2.161757266
10-01-2020,1.81013966,0.138296889,2.31386261
11-01-2020,1.86914922,0.136627106,2.964272703
12-01-2020,1.780805009,0.137713572,2.265571904
13-01-2020,1.976224538,0.138382705,2.312427692
14-01-2020,2.0341125,0.136883235,2.191648969
15-01-2020,1.60873952,0.136991032,2.408916813
16-01-2020,1.802940706,0.139169745,2.227495644
17-01-2020,1.360687518,0.137268976,2.185490186
18-01-2020,1.437365959,0.137066478,2.064691564
19-01-2020,1.945833039,0.139179205,2.33511895
20-01-2020,1.692827222,0.138388153,2.276206396
21-01-2020,1.350471635,0.136407833,2.287258672
22-01-2020,1.425715693,0.137233761,2.404656095
23-01-2020,1.870887736,0.13860563,2.344782105
24-01-2020,1.606150804,0.136444165,2.059450467
25-01-2020,1.825623891,0.138636276,2.308198185
26-01-2020,1.463099381,0.138147098,1.961677117
27-01-2020,1.88245927,0.137991313,2.652340874
28-01-2020,1.723907569,0.138317336,2.327980055
29-01-2020,1.528621768,0.13738261,2.059940477
30-01-2020,1.675585581,0.1376118,2.325381976
31-01-2020,1.4056174,0.138785611,2.269687743
01-02-2020,2.190546564,0.138123248,2.867004695
02-02-2020,1.705095493,0.138551164,2.273528355
03-02-2020,1.381026829,0.138608715,2.23651161
04-02-2020,1.558791502,0.137748892,2.569893631
05-02-2020,1.91369636,0.137613594,2.943023204
06-02-2020,1.965985464,0.138922445,2.281848692
07-02-2020,1.507171063,0.137855961,1.980327864
08-02-2020,1.699067768,0.137586021,2.115040446
09-02-2020,1.292510641,0.138161187,2.366800735
10-02-2020,1.749670183,0.137817716,2.496050656
11-02-2020,2.030740134,0.138154323,2.967695779
12-02-2020,1.740453835,0.138435286,2.116512409
13-02-2020,1.853922697,0.137213149,2.368577656
14-02-2020,1.443521056,0.136906129,1.994067043
15-02-2020,1.531524153,0.138020114,2.601070154
16-02-2020,1.805739556,0.137206725,2.776831816
17-02-2020,1.655310824,0.137844582,2.089309532
18-02-2020,1.812898278,0.139237707,2.700417922
19-02-2020,1.249719691,0.137132187,2.260592547
20-02-2020,1.499078282,0.136890219,1.892027067
21-02-2020,1.835832758,0.138275193,2.278065885
22-02-2020,1.609984058,0.137509223,1.825332103
23-02-2020,1.891967094,0.137750987,2.606151918
24-02-2020,1.488763364,0.138953639,2.562005583
25-02-2020,1.554129725,0.137904429,2.247933609
26-02-2020,1.760278083,0.137440251,2.219146118
27-02-2020,1.337347944,0.137940308,2.298095493
28-02-2020,2.246146823,0.138929461,3.634938171
29-02-2020,1.701475974,0.137991607,2.652335229
01-03-2020,1.824853311,0.13921416,2.435097127
02-03-2020,1.849826007,0.137485739,2.269326279
03-03-2020,1.64630689,0.139303495,2.175106954
04-03-2020,1.352297541,0.1397726,2.568457628
05-03-2020,1.424145448,0.138268655,2.524071698
06-03-2020,1.718949802,0.137879293,3.183944373
07-03-2020,1.845919059,0.137421965,2.183057119
08-03-2020,1.482826959,0.137066713,2.276263829
09-03-2020,1.375737945,0.137176613,2.544165452
10-03-2020,1.604582357,0.137516445,2.399712991
11-03-2020,1.361611877,0.137926147,2.051822702
12-03-2020,1.449653192,0.137788798,2.532861922
13-03-2020,1.772134153,0.137997696,2.637725194
14-03-2020,1.795359183,0.13711259,2.654752557
15-03-2020,1.635271684,0.138606606,2.553990832
16-03-2020,1.874110581,0.13964899,2.427514864
17-03-2020,1.725016017,0.139164061,2.931791415
18-03-2020,1.792017641,0.138580688,2.727652792
19-03-2020,1.856882567,0.139900193,2.687630316
20-03-2020,1.715381902,0.138347058,2.826225619
21-03-2020,1.227791204,0.158084309,1.669994965
22-03-2020,1.673748098,0.160626569,2.172741418
23-03-2020,1.833884089,0.139040639,2.351830381
24-03-2020,1.569169125,0.138269805,2.292619133
25-03-2020,1.708246534,0.139223224,2.262553549
26-03-2020,1.578503112,0.138485277,2.9244986
27-03-2020,1.676736229,0.13908412,2.847197793
28-03-2020,1.372899568,0.139094718,2.545028342
29-03-2020,1.842805625,0.138360762,2.486254016
30-03-2020,2.240743989,0.138559334,2.699204658
31-03-2020,1.693965214,0.139405065,2.905202905
01-04-2020,1.537698701,0.138182701,2.257880313
02-04-2020,1.236897641,0.138593814,2.395489318
03-04-2020,1.868993598,0.140599004,3.385514732
04-04-2020,1.301218884,0.1392237,2.140440168
05-04-2020,1.682069368,0.139308112,2.239639861
06-04-2020,1.644470784,0.13939433,2.804992136
07-04-2020,2.116072058,0.139643532,2.234260295
08-04-2020,1.909013576,0.139009695,2.54658497
09-04-2020,1.527580572,0.139141527,2.055461132
10-04-2020,1.471664097,0.138223369,2.119757326
11-04-2020,1.68638865,0.137969235,2.602029364
12-04-2020,1.432047917,0.139676404,2.097705782
13-04-2020,1.490152824,0.138694968,2.638884495
14-04-2020,1.475940024,0.138745568,2.284757664
15-04-2020,1.249616251,0.138705898,2.220525614
16-04-2020,1.872944903,0.139242167,2.506424644
17-04-2020,1.438903339,0.138207862,2.438356219
18-04-2020,1.804718417,0.140042676,2.406409313
19-04-2020,1.907338066,0.139206829,2.176617357
20-04-2020,1.936749077,0.139422624,2.065661879
21-04-2020,1.86781473,0.139988366,2.407342913
22-04-2020,1.467502074,0.138354675,1.994872956
23-04-2020,1.261285627,0.138406081,2.348162728
24-04-2020,1.745185174,0.140024233,2.542417077
25-04-2020,1.360947522,0.139167915,2.421535169
26-04-2020,1.409240905,0.13886182,2.405268773
27-04-2020,2.064764961,0.140324497,3.377884912
28-04-2020,1.549974197,0.139667708,3.042936748
29-04-2020,1.839352798,0.139373812,2.260108945
30-04-2020,1.76493332,0.139821424,2.846487963
01-05-2020,2.09195017,0.13990151,2.516055758
02-05-2020,1.623323139,0.139459897,2.588557779
03-05-2020,1.461085242,0.140174409,2.018913457
04-05-2020,2.314904539,0.13980738,2.88253738
05-05-2020,1.577307937,0.140285125,2.29532532
06-05-2020,1.610102951,0.14014218,2.076462638
07-05-2020,1.794400047,0.140094727,2.405515229
08-05-2020,1.640851374,0.13996277,2.2505985
09-05-2020,1.77489147,0.14054476,2.675304293
10-05-2020,2.172634871,0.138981908,2.777339914
11-05-2020,1.669724709,0.138997028,2.546817042
12-05-2020,1.844006741,0.139583791,3.044766139
13-05-2020,1.86188539,0.139355893,2.525906814
14-05-2020,1.692860214,0.139361776,2.611907004
15-05-2020,1.870180173,0.139608567,2.958271177
16-05-2020,1.977536332,0.139496479,2.415831578
17-05-2020,1.607899849,0.139553692,2.69430349
18-05-2020,1.822326899,0.140508188,2.661766581
19-05-2020,1.47637158,0.139305649,2.612959356
20-05-2020,1.972451563,0.140260964,2.452571203
21-05-2020,1.327475975,0.139853851,2.230900315
22-05-2020,1.427727494,0.139050659,2.402002282
23-05-2020,1.776511936,0.139997273,2.771482554
24-05-2020,1.590467316,0.140156087,2.475811133
25-05-2020,2.179409464,0.139753769,2.389917658
26-05-2020,1.814536888,0.139365637,2.54008095
